participant_id,trial,condition,word,color,response,reaction_time
211,7,congruent,green,green,b,779.6770002741334
211,8,incongruent,blue,red,g,1216.6635024610234
211,9,incongruent,yellow,red,b,1158.4827513331757
211,10,congruent,yellow,yellow,b,598.3004185580462
211,11,incongruent,blue,green,g,891.183232643583
211,12,incongruent,red,yellow,b,978.7591885887208
211,13,congruent,green,green,r,597.5392164166035
211,14,congruent,green,green,y,508.5928704276366
211,15,congruent,green,green,r,595.4835783897607
211,16,congruent,red,red,g,653.7702400366052
211,17,incongruent,green,red,y,899.9420375455902
211,18,incongruent,blue,green,g,1089.746621407307
211,19,incongruent,red,blue,y,981.826018436982
211,20,congruent,blue,blue,r,697.5402081480555
211,21,congruent,red,red,r,552.4556148294326
211,22,incongruent,red,yellow,y,1010.2828535458082
211,23,congruent,blue,blue,r,598.5356485947739
211,24,incongruent,green,red,b,1091.5832083852365
211,25,incongruent,green,yellow,g,988.5134033678198
211,26,congruent,red,red,g,781.5962819450765
211,27,incongruent,red,green,g,1142.715003066823
211,28,congruent,blue,blue,b,451.76856356954113
211,29,incongruent,blue,yellow,y,1148.876738050448
211,30,congruent,blue,blue,g,689.904030772923
211,31,incongruent,yellow,blue,y,1130.7550246011322
211,32,incongruent,yellow,red,y,931.8943501497706
211,33,congruent,red,red,y,634.6544858985072
211,34,incongruent,red,yellow,y,1254.2525456450353
211,35,congruent,red,red,r,516.8423765586684
211,36,congruent,red,red,g,560.3203837598259
211,37,congruent,yellow,yellow,y,528.2648851980899
211,38,incongruent,yellow,blue,y,1039.2396249465598
211,39,incongruent,green,yellow,g,1114.6839229640564
211,40,incongruent,blue,red,y,1111.2903987356317
212,1,incongruent,red,blue,y,858.4108164810474
212,2,congruent,green,green,b,707.0095368117661
212,3,incongruent,yellow,red,b,767.183584486142
212,4,congruent,yellow,yellow,b,775.4100463026159
212,5,congruent,green,green,y,785.9362548610089
212,6,congruent,yellow,yellow,b,737.998567646277
212,7,congruent,blue,blue,r,677.1966240822195
212,8,congruent,red,red,b,908.7531074680536
212,9,incongruent,blue,yellow,y,894.7892051924963
212,10,incongruent,yellow,blue,r,685.0855114496181
212,11,incongruent,red,blue,r,844.8796722225936
212,12,congruent,blue,blue,y,597.1459264099385
212,13,congruent,red,red,b,791.0480663757505
212,14,congruent,green,green,b,789.4662084251518
212,15,incongruent,green,blue,r,859.4492678369776
212,16,incongruent,blue,green,r,820.4767546625874
212,17,incongruent,yellow,blue,g,823.9705163644379
212,18,incongruent,yellow,green,b,918.0050890331696
212,19,congruent,red,red,y,701.817731687471
212,20,congruent,blue,blue,b,757.1603678179016
212,21,incongruent,blue,green,r,990.4415413229756
212,22,congruent,yellow,yellow,b,595.0638527859824
212,23,congruent,green,green,b,905.0599351542398
212,24,incongruent,green,yellow,b,784.1316546558832
212,25,incongruent,blue,yellow,y,804.0855713892573
212,26,congruent,red,red,r,640.63419880641
212,27,incongruent,blue,yellow,y,819.805756001298
212,28,incongruent,yellow,green,r,756.7791467981752
212,29,congruent,blue,blue,g,730.99561853245
212,30,congruent,red,red,y,763.2406231294132
212,31,incongruent,red,yellow,r,935.0680231874431
212,32,incongruent,green,blue,r,665.4689857746597
212,33,congruent,yellow,yellow,g,749.7908011870596
212,34,incongruent,green,red,r,743.0601859503805
212,35,congruent,blue,blue,b,753.7484977873306
212,36,congruent,red,red,y,857.0038084871061
212,37,incongruent,yellow,green,r,785.4886903324079
212,38,congruent,red,red,b,724.565260241855
212,39,incongruent,blue,red,g,774.8315212193376
212,40,incongruent,yellow,red,y,924.0063376391114
213,1,incongruent,blue,yellow,y,873.546692597999
213,2,congruent,blue,blue,y,819.7451804664821
213,3,congruent,yellow,yellow,g,1003.0748202039435
213,4,incongruent,green,yellow,b,953.1523923151728
213,5,incongruent,yellow,blue,r,1023.6349957752828
213,6,congruent,green,green,b,821.9093623560061
213,7,congruent,blue,blue,r,811.1470235987407
213,8,incongruent,green,yellow,r,1014.2709524463032
213,9,incongruent,red,yellow,g,1059.0907575464885
213,10,incongruent,red,green,g,914.3616483780175
213,11,incongruent,blue,red,b,1003.9831934063252
213,12,incongruent,green,blue,y,910.5543915786404
213,13,incongruent,yellow,red,g,995.7753564727466
213,14,incongruent,green,red,y,995.479181419504
213,15,incongruent,red,green,b,1002.188998098066
213,16,congruent,yellow,yellow,b,979.7017186757552
213,17,congruent,green,green,b,835.0104661737564
213,18,incongruent,blue,yellow,y,992.0686384739882
213,19,congruent,yellow,yellow,g,878.104746609727
213,20,incongruent,green,yellow,b,1148.2328845012134
213,21,congruent,yellow,yellow,g,911.466781148339
213,22,incongruent,yellow,blue,r,1052.514650945545
213,23,congruent,yellow,yellow,g,917.8929009988756
213,24,incongruent,green,blue,g,908.9268601182708
213,25,congruent,blue,blue,y,775.2927966106208
213,26,congruent,blue,blue,b,933.0120123546052
213,27,congruent,blue,blue,r,844.5818652073847
213,28,congruent,blue,blue,b,921.3209861369036
213,29,incongruent,yellow,green,y,1028.9887241621375
213,30,congruent,green,green,y,794.0107182687941
213,31,congruent,blue,blue,y,817.272024705011
213,32,congruent,yellow,yellow,r,791.5002718616187
213,33,incongruent,red,blue,g,1037.671069103665
213,34,congruent,blue,blue,g,890.798058252938
213,35,incongruent,blue,red,r,1050.6291556285546
213,36,congruent,green,green,y,846.4267629875329
213,37,incongruent,blue,yellow,g,962.7812950328748
213,38,congruent,red,red,r,857.1363474349597
213,39,incongruent,green,blue,g,941.9774359992052
213,40,congruent,green,green,y,986.422179948005
214,1,congruent,yellow,yellow,r,806.7744540965836
214,2,congruent,blue,blue,b,727.8867856662379
214,3,congruent,red,red,g,761.0734787425247
214,4,incongruent,blue,green,y,966.9895938503917
214,5,incongruent,blue,red,b,876.1015419121634
214,6,congruent,yellow,yellow,r,640.2014785661704
214,7,congruent,green,green,r,723.6312743911262
214,8,congruent,blue,blue,g,553.9673018292533
214,9,incongruent,blue,green,g,970.3654050331849
214,10,congruent,green,green,r,620.6434448803482
214,11,incongruent,yellow,red,b,1012.8921681983308
214,12,incongruent,red,green,y,861.5749987285051
214,13,congruent,blue,blue,b,708.6102196392002
214,14,incongruent,yellow,blue,r,831.7912832591161
214,15,incongruent,blue,green,g,979.2160839544496
214,16,congruent,green,green,g,392.3418462190117
214,17,incongruent,blue,yellow,r,884.5814008556075
214,18,incongruent,yellow,green,g,977.9866878362824
214,19,incongruent,yellow,red,r,893.1463364587952
214,20,congruent,green,green,b,531.7168151967952
214,21,incongruent,yellow,red,y,971.7138803717532
214,22,incongruent,yellow,red,g,813.5550387366728
214,23,incongruent,blue,red,y,989.577393624063
214,24,congruent,red,red,r,766.7235385287992
214,25,incongruent,blue,yellow,r,831.4457384098048
214,26,congruent,blue,blue,g,841.697057339465
214,27,incongruent,blue,green,g,912.753599731832
214,28,congruent,yellow,yellow,b,826.0736970606921
214,29,incongruent,yellow,green,r,900.6186640628245
214,30,congruent,green,green,r,660.6717596523581
214,31,congruent,yellow,yellow,r,672.1591122598799
214,32,incongruent,red,green,g,1041.2517817016706
214,33,congruent,green,green,y,696.905964606559
214,34,congruent,blue,blue,g,628.447462205638
214,35,congruent,green,green,b,509.48858833413624
214,36,incongruent,green,yellow,g,889.5609264735465
214,37,congruent,green,green,b,626.8475359754665
214,38,incongruent,blue,red,y,1000.6018836751308
214,39,incongruent,yellow,blue,r,916.134873125876
214,40,congruent,yellow,yellow,r,647.4922648097538
215,1,congruent,yellow,yellow,r,602.1640968636597
215,2,incongruent,red,green,g,845.3787354848384
215,3,congruent,blue,blue,b,671.3922611358502
215,4,incongruent,blue,green,b,798.9291821298174
215,5,incongruent,yellow,green,y,889.8042318924922
215,6,congruent,blue,blue,b,608.5685713429917
215,7,congruent,yellow,yellow,r,667.037822707406
215,8,congruent,blue,blue,y,687.968859478084
215,9,congruent,blue,blue,g,751.6693807191383
215,10,incongruent,blue,green,r,1021.548864043273
215,11,congruent,blue,blue,r,583.1195655487255
215,12,congruent,blue,blue,b,504.4390321960909
215,13,incongruent,blue,yellow,b,820.5825978946879
215,14,incongruent,yellow,green,y,828.9647644511402
215,15,incongruent,red,yellow,y,878.5806927620122
215,16,incongruent,green,blue,b,712.800133629528
215,17,congruent,yellow,yellow,b,680.0090304267579
215,18,congruent,green,green,g,801.7740776617552
215,19,incongruent,blue,red,y,915.5669059746056
215,20,congruent,green,green,r,549.7171705015883
215,21,congruent,green,green,b,694.1442039415477
215,22,incongruent,red,green,r,926.8768227909424
215,23,incongruent,blue,green,y,951.166108423675
215,24,congruent,green,green,r,688.1067882996024
215,25,congruent,red,red,g,775.8206167968873
215,26,incongruent,red,green,y,960.3368471657895
215,27,congruent,green,green,b,660.53023851127
215,28,congruent,blue,blue,g,634.9633387359271
215,29,congruent,green,green,g,730.0213983189789
215,30,incongruent,yellow,red,r,937.0056882129804
215,31,incongruent,red,blue,y,1090.4710088835527
215,32,incongruent,red,yellow,g,822.0997523486413
215,33,incongruent,green,yellow,g,986.7022845100508
215,34,congruent,yellow,yellow,r,643.0955593230839
215,35,incongruent,blue,green,y,743.3986702799822
215,36,congruent,green,green,y,761.8820738459684
215,37,incongruent,blue,red,y,920.0432513606096
215,38,congruent,blue,blue,b,867.3244736446859
215,39,incongruent,blue,yellow,y,951.8958149400356
215,40,incongruent,blue,yellow,b,893.504988821345
216,1,congruent,yellow,yellow,r,676.2553799841322
216,2,incongruent,red,green,r,874.2390321742727
216,3,incongruent,green,red,g,890.2016965994923
216,4,incongruent,green,red,y,953.9980704214228
216,5,congruent,green,green,y,752.4034467723078
216,6,congruent,red,red,b,865.9127220126209
216,7,incongruent,red,yellow,g,1120.747175133157
216,8,incongruent,red,yellow,r,947.7474107398468
216,9,incongruent,yellow,red,g,1093.7454276670005
216,10,congruent,green,green,g,702.5924652266533
216,11,incongruent,blue,yellow,r,1076.7198199503384
216,12,incongruent,red,green,y,1086.4234637425427
216,13,incongruent,yellow,red,g,1082.6807898136133
216,14,incongruent,blue,red,b,1100.5288343332822
216,15,congruent,yellow,yellow,g,858.9884601368243
216,16,incongruent,blue,green,g,941.2272193367668
216,17,congruent,green,green,g,754.7089034597843
216,18,congruent,green,green,b,798.6219008194465
216,19,congruent,yellow,yellow,g,769.802147721111
216,20,congruent,green,green,b,682.4793047053439
216,21,incongruent,red,green,r,1142.0217417528356
216,22,congruent,yellow,yellow,r,701.0626804808386
216,23,congruent,blue,blue,y,697.9530259124432
216,24,incongruent,blue,red,g,1117.8209574534133
216,25,incongruent,yellow,blue,b,1042.103869234385
216,26,incongruent,red,blue,r,1001.8429581452206
216,27,congruent,yellow,yellow,g,902.6334564005286
216,28,congruent,green,green,r,759.3727332472386
216,29,incongruent,red,yellow,g,1139.1553061444747
216,30,congruent,blue,blue,r,727.9263572826387
216,31,incongruent,red,blue,b,1024.2978170795836
216,32,congruent,green,green,b,693.7793793429736
216,33,incongruent,red,blue,g,1083.6056950211823
216,34,incongruent,green,red,y,1097.806721122018
216,35,congruent,blue,blue,b,789.6215143045456
216,36,congruent,red,red,b,674.3017015530935
216,37,congruent,red,red,r,552.5192176368022
216,38,congruent,blue,blue,y,834.3347674832156
216,39,incongruent,green,yellow,b,1125.5566941351526
216,40,congruent,red,red,b,715.7554675174582
217,1,incongruent,yellow,red,b,993.3338499027412
217,2,incongruent,blue,green,g,973.5320527639304
217,3,incongruent,green,blue,y,928.6941134933438
217,4,incongruent,yellow,blue,r,964.8338106516272
217,5,congruent,yellow,yellow,y,626.2051755676274
217,6,congruent,blue,blue,y,606.4915752840855
217,7,incongruent,green,blue,b,914.7999182887818
217,8,congruent,green,green,y,664.3213762511174
217,9,incongruent,green,blue,y,927.991932173412
217,10,congruent,red,red,g,630.0042991317965
217,11,incongruent,yellow,red,y,869.296578518381
217,12,incongruent,yellow,green,g,898.8232582961355
217,13,incongruent,red,green,g,923.4265708679542
217,14,incongruent,red,yellow,g,859.9282937422741
217,15,incongruent,green,red,b,966.0549163372948
217,16,incongruent,blue,yellow,y,896.8192342832433
217,17,congruent,red,red,b,566.4047683164792
217,18,incongruent,yellow,green,b,898.644289617925
217,19,congruent,red,red,y,687.8031958212664
217,20,incongruent,yellow,red,r,852.3791047729737
217,21,incongruent,yellow,green,y,943.0078839381292
217,22,congruent,yellow,yellow,r,564.2579286276592
217,23,congruent,yellow,yellow,g,647.8276569584784
217,24,congruent,yellow,yellow,g,753.5485807630829
217,25,congruent,red,red,b,795.317089989633
217,26,incongruent,blue,red,b,910.4022069573848
217,27,incongruent,yellow,green,r,1070.4828445836547
217,28,congruent,yellow,yellow,b,717.8163837486752
217,29,congruent,green,green,b,494.33139405459906
217,30,incongruent,green,yellow,g,892.6363340612534
217,31,incongruent,yellow,blue,y,920.1711365050862
217,32,congruent,yellow,yellow,y,599.7436043124607
217,33,congruent,yellow,yellow,y,701.4738103680603
217,34,congruent,yellow,yellow,g,762.725149362447
217,35,congruent,blue,blue,r,725.9078754786365
217,36,congruent,yellow,yellow,y,663.9014480224936
217,37,congruent,green,green,y,618.753989122638
217,38,congruent,blue,blue,b,535.1268201706473
217,39,congruent,yellow,yellow,r,514.3415886481157
217,40,incongruent,green,blue,g,810.5183002444747
218,1,congruent,green,green,y,730.6560023170898
218,2,congruent,green,green,g,647.9940276974999
218,3,congruent,green,green,g,790.7879931744748
218,4,incongruent,red,green,g,862.3282363183764
218,5,congruent,yellow,yellow,r,748.3236118127053
218,6,incongruent,green,red,y,806.243102321272
218,7,incongruent,green,yellow,r,728.561838732562
218,8,congruent,yellow,yellow,g,658.7638223116664
218,9,congruent,blue,blue,g,698.855361315058
218,10,congruent,yellow,yellow,g,661.3376711390666
218,11,incongruent,yellow,green,g,679.2400569825503
218,12,incongruent,red,blue,r,555.1389695748192
218,13,incongruent,red,yellow,b,746.4807236820704
218,14,congruent,yellow,yellow,b,655.2941364867174
218,15,incongruent,red,green,y,871.5211826870905
218,16,incongruent,green,yellow,b,793.8332528886975
218,17,congruent,green,green,b,720.4298241091983
218,18,incongruent,red,green,r,648.4376425542113
218,19,incongruent,green,yellow,y,719.7952531546764
218,20,incongruent,blue,green,b,817.6324516869564
218,21,congruent,red,red,b,673.1093017826146
218,22,congruent,blue,blue,y,825.1600645528711
218,23,congruent,red,red,y,720.1842244626382
218,24,incongruent,red,yellow,b,771.8742306111546
218,25,incongruent,blue,yellow,g,773.294990381232
218,26,congruent,yellow,yellow,b,721.2948128147153
218,27,incongruent,green,yellow,y,615.2480310369402
218,28,congruent,red,red,y,762.0944475614575
218,29,congruent,yellow,yellow,g,722.754824169699
218,30,incongruent,green,yellow,r,847.3764034884483
218,31,congruent,green,green,b,767.8234438656663
218,32,incongruent,yellow,blue,y,683.4189754481408
218,33,congruent,red,red,r,774.1607515003727
218,34,incongruent,blue,red,g,702.1390649492062
218,35,congruent,blue,blue,g,812.2690359705109
218,36,incongruent,green,yellow,g,779.786845656672
218,37,incongruent,yellow,blue,b,598.673078483747
218,38,incongruent,yellow,blue,b,710.4671513611745
218,39,congruent,blue,blue,y,746.2544737824755
218,40,congruent,blue,blue,r,719.1004531735017
219,1,incongruent,yellow,red,y,704.573742161247
219,2,incongruent,green,blue,g,603.1146689909353
219,3,congruent,red,red,y,919.9488036091008
219,4,congruent,green,green,y,644.7740223322779
219,5,congruent,blue,blue,r,750.354716583881
219,6,incongruent,blue,green,b,707.5307755069811
219,7,congruent,green,green,b,827.341890775432
219,8,incongruent,green,blue,y,831.7430016211748
219,9,congruent,green,green,r,887.3565392627713
219,10,incongruent,green,yellow,b,803.6946396277606
219,11,incongruent,green,red,g,726.7594007055992
219,12,incongruent,blue,yellow,y,715.3297395731458
219,13,congruent,blue,blue,g,820.8444227711514
219,14,congruent,blue,blue,b,761.2134952154095
219,15,congruent,red,red,y,887.588063874767
219,16,incongruent,red,yellow,b,742.5892109508422
219,17,incongruent,blue,red,r,595.092296131655
219,18,congruent,red,red,g,882.6277410849999
219,19,incongruent,red,green,g,682.0374762434392
219,20,incongruent,red,yellow,g,567.7686711619779
219,21,congruent,blue,blue,g,870.6630048253343
219,22,incongruent,yellow,red,r,746.6819114346697
219,23,congruent,red,red,g,720.0829191676304
219,24,incongruent,blue,green,y,861.0353505828509
219,25,incongruent,red,green,r,695.8242948251614
219,26,congruent,red,red,b,725.5133583226839
219,27,congruent,green,green,r,944.4299422398165
219,28,congruent,red,red,y,761.216342945374
219,29,congruent,green,green,y,703.7782295389981
219,30,congruent,yellow,yellow,g,630.9646177269948
219,31,incongruent,yellow,red,r,673.5720899989872
219,32,congruent,blue,blue,y,769.9565250679201
219,33,incongruent,red,blue,y,680.2442186412972
219,34,incongruent,yellow,green,g,577.8069173578508
219,35,congruent,green,green,b,815.4325394937498
219,36,incongruent,green,blue,b,843.6453021834
219,37,incongruent,red,yellow,r,675.505148546989
219,38,incongruent,blue,green,b,714.3247197540362
219,39,congruent,blue,blue,g,820.6326028532108
219,40,congruent,green,green,y,644.4633183084952
220,1,congruent,red,red,g,873.9464239106088
220,2,congruent,blue,blue,r,964.1246051088308
220,3,congruent,red,red,b,977.5335983597492
220,4,congruent,red,red,y,661.1781472424434
220,5,incongruent,red,green,b,869.3739892328643
220,6,incongruent,blue,red,b,830.8978375075512
220,7,congruent,red,red,r,808.7016032832646
220,8,congruent,green,green,g,878.2905206875217
220,9,incongruent,blue,green,r,878.4231748651399
220,10,congruent,blue,blue,y,798.7169677312187
220,11,congruent,yellow,yellow,b,832.0254700302482
220,12,congruent,green,green,b,744.7554061487144
220,13,congruent,blue,blue,b,753.0066377251921
220,14,incongruent,red,green,r,743.935026158075
220,15,incongruent,blue,green,b,883.9468255690742
220,16,incongruent,blue,yellow,r,851.6053260909782
220,17,congruent,yellow,yellow,r,795.9643415625563
220,18,congruent,red,red,b,831.3994860473845
220,19,incongruent,blue,yellow,g,942.604285614216
220,20,incongruent,green,yellow,b,829.3750771962542
220,21,incongruent,red,green,g,846.6720972469205
220,22,congruent,yellow,yellow,r,847.5198512264894
220,23,incongruent,blue,green,y,837.357935341946
220,24,incongruent,green,yellow,r,842.9752360816083
220,25,incongruent,red,blue,y,813.6437231715156
220,26,incongruent,yellow,red,g,767.2927585375202
220,27,congruent,green,green,b,926.6284653009888
220,28,incongruent,red,yellow,g,817.0883357505569
220,29,congruent,yellow,yellow,b,942.1820708402216
220,30,incongruent,yellow,blue,b,862.6158403562598
220,31,incongruent,red,green,g,896.1305062287498
220,32,congruent,yellow,yellow,y,843.9853348257794
220,33,congruent,green,green,b,784.3537462471611
220,34,incongruent,blue,red,g,846.0920900120184
220,35,congruent,yellow,yellow,r,990.2778698203784
220,36,congruent,blue,blue,b,827.9343793961623
220,37,incongruent,yellow,green,g,961.0409629832856
220,38,incongruent,green,blue,r,804.6320925946811
220,39,congruent,yellow,yellow,g,696.328742505085
220,40,incongruent,red,yellow,r,846.739607460785
221,1,congruent,red,red,b,725.1353894944515
221,2,congruent,green,green,r,794.1674324737294
221,3,incongruent,red,blue,r,861.7357769839366
221,4,congruent,green,green,b,787.664508957893
221,5,congruent,red,red,b,870.2256055629218
221,6,incongruent,green,red,g,709.0319845887211
221,7,congruent,blue,blue,y,843.6814167875478
221,8,incongruent,yellow,green,b,715.5104769751262
221,9,incongruent,blue,yellow,r,892.9990741882714
221,10,congruent,red,red,r,760.8528841458577
221,11,incongruent,green,blue,g,770.093170988945
221,12,incongruent,green,yellow,g,710.0339512987663
221,13,congruent,green,green,y,908.0281660303026
221,14,congruent,green,green,y,829.7519672376748
221,15,incongruent,green,yellow,g,845.2026899045607
221,16,congruent,yellow,yellow,b,880.6320723400783
221,17,congruent,green,green,g,809.2346595617262
221,18,incongruent,red,blue,b,853.3695929076536
221,19,congruent,yellow,yellow,y,773.3818188011493
221,20,incongruent,green,blue,r,810.9098764949363
221,21,congruent,green,green,y,855.7222145122744
221,22,congruent,blue,blue,y,974.0862313912124
221,23,congruent,red,red,b,722.7191448272085
221,24,congruent,red,red,b,903.584413327884
221,25,incongruent,blue,yellow,b,686.7641851626763
221,26,incongruent,red,blue,b,848.1465898422617
221,27,incongruent,green,yellow,r,803.9099670102293
221,28,congruent,blue,blue,g,783.9577366478769
221,29,incongruent,red,yellow,b,711.5305136824267
221,30,incongruent,yellow,red,y,857.1909198004241
221,31,incongruent,green,red,b,832.5880461471617
221,32,incongruent,green,yellow,y,766.0248911071693
221,33,incongruent,blue,red,g,819.5156074715876
221,34,congruent,yellow,yellow,g,1028.9022056507652
221,35,congruent,red,red,y,772.4889254598337
221,36,incongruent,green,red,r,779.7942086169774
221,37,incongruent,red,green,b,839.0926262587736
221,38,incongruent,yellow,blue,y,737.3597265693962
221,39,congruent,green,green,r,846.1329703648638
221,40,congruent,yellow,yellow,b,867.0847824247478
222,1,congruent,red,red,y,690.7111358163316
222,2,incongruent,blue,yellow,b,792.2608771333246
222,3,incongruent,yellow,blue,g,679.8708612531149
222,4,congruent,yellow,yellow,y,512.1931717185327
222,5,congruent,blue,blue,g,673.7969398864612
222,6,congruent,green,green,y,705.1551310416814
222,7,congruent,yellow,yellow,b,724.8209300478578
222,8,congruent,green,green,r,652.517430009904
222,9,incongruent,green,blue,y,723.4325466548133
222,10,incongruent,blue,red,g,835.8864534346995
222,11,incongruent,yellow,blue,b,681.586063074453
222,12,incongruent,red,yellow,g,663.5615581044258
222,13,congruent,green,green,r,821.8971083391968
222,14,congruent,yellow,yellow,y,659.1986692815457
222,15,incongruent,blue,red,g,932.9356730403866
222,16,incongruent,red,green,y,766.0087984010313
222,17,congruent,green,green,b,691.9953418400872
222,18,incongruent,red,yellow,b,811.1011818904992
222,19,congruent,blue,blue,r,630.4365750233196
222,20,congruent,green,green,b,644.6517779818607
222,21,incongruent,yellow,red,y,655.2475385908106
222,22,congruent,red,red,g,714.5966362156339
222,23,incongruent,red,yellow,r,789.1438282553097
222,24,incongruent,red,green,b,654.1999704752674
222,25,incongruent,green,red,y,756.4096932776075
222,26,congruent,red,red,b,782.7333264133315
222,27,congruent,yellow,yellow,y,717.7671392048672
222,28,incongruent,yellow,green,y,677.574009386053
222,29,congruent,green,green,g,620.9120600170465
222,30,congruent,red,red,b,858.8037547729797
222,31,incongruent,yellow,green,b,692.3961675315562
222,32,incongruent,red,green,y,577.2220625563747
222,33,incongruent,blue,red,g,507.802186668117
222,34,incongruent,green,red,b,645.0016961250948
222,35,congruent,yellow,yellow,y,693.372232747836
222,36,incongruent,red,yellow,y,844.3340874690555
222,37,incongruent,yellow,red,b,595.9889466780057
222,38,congruent,green,green,r,610.7054301878109
222,39,congruent,green,green,y,584.8064750935507
222,40,congruent,blue,blue,b,664.845090360164
223,1,incongruent,blue,yellow,r,899.1477630488057
223,2,congruent,yellow,yellow,g,845.6817513120762
223,3,incongruent,green,blue,g,830.2231980478351
223,4,congruent,green,green,b,704.7661007993213
223,5,congruent,red,red,r,589.2217534171153
223,6,incongruent,blue,red,g,709.3476287856446
223,7,incongruent,green,red,r,890.9392375024468
223,8,congruent,green,green,r,669.5764649015613
223,9,congruent,yellow,yellow,b,529.8439271532908
223,10,congruent,green,green,g,707.6858901695069
223,11,congruent,blue,blue,y,869.6946243009311
223,12,congruent,red,red,y,692.1726228729465
223,13,incongruent,yellow,green,y,918.6137153274096
223,14,congruent,blue,blue,r,646.15340902352
223,15,incongruent,blue,green,g,978.3662440896804
223,16,incongruent,yellow,blue,r,733.6291754773913
223,17,congruent,yellow,yellow,g,709.3281030615835
223,18,incongruent,blue,yellow,r,692.6270728547981
223,19,congruent,yellow,yellow,r,765.1183834387294
223,20,incongruent,yellow,green,g,815.3855037834838
223,21,congruent,red,red,g,862.8086032516624
223,22,congruent,yellow,yellow,g,611.7485800726347
223,23,incongruent,yellow,green,g,905.8670637132174
223,24,incongruent,blue,yellow,y,802.1219633843715
223,25,incongruent,blue,red,g,733.8591948427552
223,26,incongruent,red,blue,b,740.9286073530822
223,27,incongruent,green,blue,y,751.406956372596
223,28,incongruent,yellow,green,r,644.623066710789
223,29,incongruent,blue,red,r,952.1133955045268
223,30,congruent,red,red,b,709.7292700464199
223,31,incongruent,red,blue,y,682.9568729561851
223,32,incongruent,blue,yellow,g,826.1523682985103
223,33,congruent,green,green,b,861.1407998359849
223,34,congruent,blue,blue,g,714.2010843859674
223,35,congruent,green,green,b,753.4243403872398
223,36,incongruent,blue,red,y,648.2914428839103
223,37,congruent,yellow,yellow,b,682.4608648493654
223,38,incongruent,blue,green,g,867.8737230625605
223,39,congruent,yellow,yellow,g,796.3395551397862
223,40,congruent,blue,blue,y,809.753775580356
224,1,congruent,yellow,yellow,b,993.239697112156
224,2,incongruent,blue,yellow,b,558.1870626516422
224,3,incongruent,green,red,y,776.5207587529328
224,4,congruent,blue,blue,y,823.2344167705223
224,5,congruent,red,red,g,811.4807621090396
224,6,congruent,green,green,g,864.4635442387046
224,7,incongruent,green,blue,y,662.0014534288229
224,8,congruent,yellow,yellow,g,790.1115655951609
224,9,incongruent,green,blue,b,572.69596653908
224,10,congruent,yellow,yellow,r,901.751377349236
224,11,congruent,green,green,y,872.3107637862277
224,12,congruent,red,red,g,1012.9062094020892
224,13,congruent,blue,blue,b,933.4574390116492
224,14,congruent,yellow,yellow,g,723.6925348678405
224,15,congruent,yellow,yellow,y,716.0828749280145
224,16,congruent,blue,blue,g,735.5067829926787
224,17,incongruent,green,red,g,617.1602360273155
224,18,incongruent,yellow,red,r,707.5249197536817
224,19,congruent,green,green,b,959.2285297049652
224,20,incongruent,blue,red,g,551.2958479670045
224,21,incongruent,red,yellow,y,477.7544535369962
224,22,incongruent,yellow,blue,r,709.0365752016799
224,23,congruent,yellow,yellow,b,852.4126338047138
224,24,congruent,blue,blue,b,825.0180373638342
224,25,congruent,red,red,y,763.7416388033736
224,26,incongruent,green,yellow,r,637.0510127396296
224,27,congruent,blue,blue,r,762.0711764246624
224,28,incongruent,blue,green,b,481.00087921610793
224,29,incongruent,green,blue,b,503.4811284194342
224,30,incongruent,green,red,y,594.8594877493282
224,31,incongruent,red,yellow,y,651.2198399404216
224,32,incongruent,red,green,g,779.9462799888461
224,33,congruent,red,red,r,796.8665885376292
224,34,incongruent,red,green,g,698.0098419640193
224,35,incongruent,blue,green,g,571.333843697523
224,36,incongruent,red,blue,g,672.3155727023401
224,37,incongruent,blue,red,g,658.6220007759642
224,38,incongruent,blue,red,y,641.0423249472286
224,39,congruent,blue,blue,b,734.9514389959999
224,40,congruent,blue,blue,g,873.0579962015037
225,1,incongruent,green,yellow,y,810.0215797504757
225,2,incongruent,blue,green,r,915.7116259376484
225,3,incongruent,green,blue,b,844.9604007952037
225,4,incongruent,red,green,y,844.4533182695878
225,5,incongruent,blue,red,r,840.3204523692679
225,6,congruent,green,green,b,948.4661178165665
225,7,congruent,yellow,yellow,r,785.147835749732
225,8,congruent,yellow,yellow,r,664.1299521828655
225,9,congruent,red,red,b,856.3736553908248
225,10,congruent,green,green,g,840.8555030819184
225,11,congruent,green,green,y,807.6380672390134
225,12,congruent,yellow,yellow,y,893.0669534301284
225,13,congruent,blue,blue,y,703.9320746515438
225,14,congruent,green,green,g,993.080850656735
225,15,incongruent,green,yellow,g,844.3950088416397
225,16,congruent,yellow,yellow,r,830.8841800520909
225,17,incongruent,red,yellow,y,873.3485300727111
225,18,incongruent,red,blue,r,758.8259793797946
225,19,incongruent,green,yellow,r,788.8699869348558
225,20,congruent,green,green,y,827.2996630730072
225,21,congruent,yellow,yellow,r,866.8265466337584
225,22,incongruent,red,yellow,b,1056.7698384164537
225,23,congruent,yellow,yellow,b,734.3587847962108
225,24,congruent,blue,blue,r,800.6592457313789
225,25,incongruent,red,green,b,696.4565610316588
225,26,congruent,yellow,yellow,g,894.8107790616914
225,27,incongruent,green,red,y,726.4392801083495
225,28,incongruent,blue,yellow,y,731.1255728836818
225,29,incongruent,blue,yellow,y,841.2816801492002
